Time (sec),Q1,Q2,T1,T2,Set Point 1 (degC),Set Point 2 (degC)
300.00000000,70.00000000,0.00000000,52.84428999,33.25189389,23.00000000,23.00000000
301.00000000,70.00000000,0.00000000,52.87715440,33.26042017,23.00000000,23.00000000
302.00000000,70.00000000,0.00000000,52.91392390,33.26898517,23.00000000,23.00000000
303.00000000,70.00000000,0.00000000,52.95439204,33.27760020,23.00000000,23.00000000
304.00000000,70.00000000,0.00000000,52.99835832,33.28627603,23.00000000,23.00000000
305.00000000,70.00000000,0.00000000,53.04563108,33.29502275,23.00000000,23.00000000
306.00000000,70.00000000,0.00000000,53.09602711,33.30384976,23.00000000,23.00000000
307.00000000,70.00000000,0.00000000,53.14937130,33.31276586,23.00000000,23.00000000
308.00000000,70.00000000,0.00000000,53.20549630,33.32177924,23.00000000,23.00000000
309.00000000,70.00000000,0.00000000,53.26424219,33.33089751,23.00000000,23.00000000
310.00000000,70.00000000,0.00000000,53.32545615,33.34012774,23.00000000,23.00000000
311.00000000,70.00000000,0.00000000,53.38899219,33.34947650,23.00000000,23.00000000
312.00000000,70.00000000,0.00000000,53.45471081,33.35894984,23.00000000,23.00000000
313.00000000,70.00000000,0.00000000,53.52247878,33.36855336,23.00000000,23.00000000
314.00000000,70.00000000,0.00000000,53.59216884,33.37829219,23.00000000,23.00000000
315.00000000,70.00000000,0.00000000,53.66365943,33.38817106,23.00000000,23.00000000
316.00000000,70.00000000,0.00000000,53.73683450,33.39819427,23.00000000,23.00000000
317.00000000,70.00000000,0.00000000,53.81158322,33.40836576,23.00000000,23.00000000
318.00000000,70.00000000,0.00000000,53.88779979,33.41868907,23.00000000,23.00000000
319.00000000,70.00000000,0.00000000,53.96538323,33.42916742,23.00000000,23.00000000
320.00000000,70.00000000,0.00000000,54.04423714,33.43980370,23.00000000,23.00000000
321.00000000,70.00000000,0.00000000,54.12426954,33.45060045,23.00000000,23.00000000
322.00000000,70.00000000,0.00000000,54.20539265,33.46155995,23.00000000,23.00000000
323.00000000,70.00000000,0.00000000,54.28752274,33.47268418,23.00000000,23.00000000
324.00000000,70.00000000,0.00000000,54.37057995,33.48397486,23.00000000,23.00000000
325.00000000,70.00000000,0.00000000,54.45448810,33.49543342,23.00000000,23.00000000
326.00000000,70.00000000,0.00000000,54.53917456,33.50706110,23.00000000,23.00000000
327.00000000,70.00000000,0.00000000,54.62457009,33.51885886,23.00000000,23.00000000
328.00000000,70.00000000,0.00000000,54.71060869,33.53082748,23.00000000,23.00000000
329.00000000,70.00000000,0.00000000,54.79722745,33.54296752,23.00000000,23.00000000
330.00000000,70.00000000,0.00000000,54.88436644,33.55527934,23.00000000,23.00000000
331.00000000,70.00000000,0.00000000,54.97196859,33.56776311,23.00000000,23.00000000
332.00000000,70.00000000,0.00000000,55.05997952,33.58041885,23.00000000,23.00000000
333.00000000,70.00000000,0.00000000,55.14834747,33.59324639,23.00000000,23.00000000
334.00000000,70.00000000,0.00000000,55.23702316,33.60624542,23.00000000,23.00000000
335.00000000,70.00000000,0.00000000,55.32595971,33.61941547,23.00000000,23.00000000
336.00000000,70.00000000,0.00000000,55.41511249,33.63275593,23.00000000,23.00000000
337.00000000,70.00000000,0.00000000,55.50443908,33.64626609,23.00000000,23.00000000
338.00000000,70.00000000,0.00000000,55.59389913,33.65994507,23.00000000,23.00000000
339.00000000,70.00000000,0.00000000,55.68345429,33.67379191,23.00000000,23.00000000
340.00000000,70.00000000,0.00000000,55.77306812,33.68780552,23.00000000,23.00000000
341.00000000,70.00000000,0.00000000,55.86270602,33.70198473,23.00000000,23.00000000
342.00000000,70.00000000,0.00000000,55.95233510,33.71632825,23.00000000,23.00000000
343.00000000,70.00000000,0.00000000,56.04192418,33.73083472,23.00000000,23.00000000
344.00000000,70.00000000,0.00000000,56.13144366,33.74550267,23.00000000,23.00000000
345.00000000,70.00000000,0.00000000,56.22086547,33.76033059,23.00000000,23.00000000
346.00000000,70.00000000,0.00000000,56.31016301,33.77531686,23.00000000,23.00000000
347.00000000,70.00000000,0.00000000,56.39931107,33.79045981,23.00000000,23.00000000
348.00000000,70.00000000,0.00000000,56.48828579,33.80575771,23.00000000,23.00000000
349.00000000,70.00000000,0.00000000,56.57706456,33.82120875,23.00000000,23.00000000
350.00000000,70.00000000,0.00000000,56.66562603,33.83681110,23.00000000,23.00000000
351.00000000,70.00000000,0.00000000,56.75394998,33.85256285,23.00000000,23.00000000
352.00000000,70.00000000,0.00000000,56.84201732,33.86846205,23.00000000,23.00000000
353.00000000,70.00000000,0.00000000,56.92981004,33.88450672,23.00000000,23.00000000
354.00000000,70.00000000,0.00000000,57.01731112,33.90069482,23.00000000,23.00000000
355.00000000,70.00000000,0.00000000,57.10450453,33.91702429,23.00000000,23.00000000
356.00000000,70.00000000,0.00000000,57.19137517,33.93349304,23.00000000,23.00000000
357.00000000,70.00000000,0.00000000,57.27790883,33.95009894,23.00000000,23.00000000
358.00000000,70.00000000,0.00000000,57.36409214,33.96683984,23.00000000,23.00000000
359.00000000,70.00000000,0.00000000,57.44991256,33.98371355,23.00000000,23.00000000
360.00000000,70.00000000,0.00000000,57.53535830,34.00071789,23.00000000,23.00000000
361.00000000,70.00000000,0.00000000,57.62041832,34.01785063,23.00000000,23.00000000
362.00000000,70.00000000,0.00000000,57.70508229,34.03510955,23.00000000,23.00000000
363.00000000,70.00000000,0.00000000,57.78934055,34.05249240,23.00000000,23.00000000
364.00000000,70.00000000,0.00000000,57.87318409,34.06999692,23.00000000,23.00000000
365.00000000,70.00000000,0.00000000,57.95660450,34.08762084,23.00000000,23.00000000
366.00000000,70.00000000,0.00000000,58.03959399,34.10536189,23.00000000,23.00000000
367.00000000,70.00000000,0.00000000,58.12214528,34.12321779,23.00000000,23.00000000
368.00000000,70.00000000,0.00000000,58.20425166,34.14118625,23.00000000,23.00000000
369.00000000,70.00000000,0.00000000,58.28590692,34.15926498,23.00000000,23.00000000
370.00000000,70.00000000,0.00000000,58.36710534,34.17745170,23.00000000,23.00000000
371.00000000,70.00000000,0.00000000,58.44784167,34.19574413,23.00000000,23.00000000
372.00000000,70.00000000,0.00000000,58.52811112,34.21413999,23.00000000,23.00000000
373.00000000,70.00000000,0.00000000,58.60790926,34.23263700,23.00000000,23.00000000
374.00000000,70.00000000,0.00000000,58.68723210,34.25123289,23.00000000,23.00000000
375.00000000,70.00000000,0.00000000,58.76607602,34.26992538,23.00000000,23.00000000
376.00000000,70.00000000,0.00000000,58.84443776,34.28871220,23.00000000,23.00000000
377.00000000,70.00000000,0.00000000,58.92231441,34.30759111,23.00000000,23.00000000
378.00000000,70.00000000,0.00000000,58.99970339,34.32655986,23.00000000,23.00000000
379.00000000,70.00000000,0.00000000,59.07660244,34.34561620,23.00000000,23.00000000
380.00000000,70.00000000,0.00000000,59.15300961,34.36475791,23.00000000,23.00000000
381.00000000,70.00000000,0.00000000,59.22892320,34.38398278,23.00000000,23.00000000
382.00000000,70.00000000,0.00000000,59.30434181,34.40328860,23.00000000,23.00000000
383.00000000,70.00000000,0.00000000,59.37926430,34.42267319,23.00000000,23.00000000
384.00000000,70.00000000,0.00000000,59.45368975,34.44213436,23.00000000,23.00000000
385.00000000,70.00000000,0.00000000,59.52761751,34.46166996,23.00000000,23.00000000
386.00000000,70.00000000,0.00000000,59.60104712,34.48127784,23.00000000,23.00000000
387.00000000,70.00000000,0.00000000,59.67397834,34.50095588,23.00000000,23.00000000
388.00000000,70.00000000,0.00000000,59.74641113,34.52070195,23.00000000,23.00000000
389.00000000,70.00000000,0.00000000,59.81834565,34.54051395,23.00000000,23.00000000
390.00000000,70.00000000,0.00000000,59.88978223,34.56038982,23.00000000,23.00000000
391.00000000,70.00000000,0.00000000,59.96072136,34.58032748,23.00000000,23.00000000
392.00000000,70.00000000,0.00000000,60.03116371,34.60032489,23.00000000,23.00000000
393.00000000,70.00000000,0.00000000,60.10111009,34.62038003,23.00000000,23.00000000
394.00000000,70.00000000,0.00000000,60.17056147,34.64049088,23.00000000,23.00000000
395.00000000,70.00000000,0.00000000,60.23951894,34.66065545,23.00000000,23.00000000
396.00000000,70.00000000,0.00000000,60.30798374,34.68087178,23.00000000,23.00000000
397.00000000,70.00000000,0.00000000,60.37595720,34.70113792,23.00000000,23.00000000
398.00000000,70.00000000,0.00000000,60.44344079,34.72145192,23.00000000,23.00000000
399.00000000,70.00000000,0.00000000,60.51043610,34.74181189,23.00000000,23.00000000
400.00000000,50.00000000,0.00000000,60.57694480,34.76221593,23.00000000,23.00000000
401.00000000,50.00000000,0.00000000,60.64085321,34.78266035,23.00000000,23.00000000
402.00000000,50.00000000,0.00000000,60.70020510,34.80313194,23.00000000,23.00000000
403.00000000,50.00000000,0.00000000,60.75521168,34.82361646,23.00000000,23.00000000
404.00000000,50.00000000,0.00000000,60.80607509,34.84410042,23.00000000,23.00000000
405.00000000,50.00000000,0.00000000,60.85299004,34.86457081,23.00000000,23.00000000
406.00000000,50.00000000,0.00000000,60.89614057,34.88501585,23.00000000,23.00000000
407.00000000,50.00000000,0.00000000,60.93570372,34.90542417,23.00000000,23.00000000
408.00000000,50.00000000,0.00000000,60.97184886,34.92578504,23.00000000,23.00000000
409.00000000,50.00000000,0.00000000,61.00473808,34.94608832,23.00000000,23.00000000
410.00000000,50.00000000,0.00000000,61.03452640,34.96632447,23.00000000,23.00000000
411.00000000,50.00000000,0.00000000,61.06136216,34.98648451,23.00000000,23.00000000
412.00000000,50.00000000,0.00000000,61.08538725,35.00655998,23.00000000,23.00000000
413.00000000,50.00000000,0.00000000,61.10673741,35.02654292,23.00000000,23.00000000
414.00000000,50.00000000,0.00000000,61.12554247,35.04642586,23.00000000,23.00000000
415.00000000,50.00000000,0.00000000,61.14192662,35.06620180,23.00000000,23.00000000
416.00000000,50.00000000,0.00000000,61.15600862,35.08586418,23.00000000,23.00000000
417.00000000,50.00000000,0.00000000,61.16790208,35.10540684,23.00000000,23.00000000
418.00000000,50.00000000,0.00000000,61.17771562,35.12482404,23.00000000,23.00000000
419.00000000,50.00000000,0.00000000,61.18555312,35.14411040,23.00000000,23.00000000
420.00000000,50.00000000,0.00000000,61.19151392,35.16326094,23.00000000,23.00000000
421.00000000,50.00000000,0.00000000,61.19569300,35.18227100,23.00000000,23.00000000
422.00000000,50.00000000,0.00000000,61.19818117,35.20113625,23.00000000,23.00000000
423.00000000,50.00000000,0.00000000,61.19906524,35.21985268,23.00000000,23.00000000
424.00000000,50.00000000,0.00000000,61.19842821,35.23841660,23.00000000,23.00000000
425.00000000,50.00000000,0.00000000,61.19634940,35.25682456,23.00000000,23.00000000
426.00000000,50.00000000,0.00000000,61.19290465,35.27507343,23.00000000,23.00000000
427.00000000,50.00000000,0.00000000,61.18816642,35.29316032,23.00000000,23.00000000
428.00000000,50.00000000,0.00000000,61.18220399,35.31108258,23.00000000,23.00000000
429.00000000,50.00000000,0.00000000,61.17508352,35.32883780,23.00000000,23.00000000
430.00000000,50.00000000,0.00000000,61.16686827,35.34642381,23.00000000,23.00000000
431.00000000,50.00000000,0.00000000,61.15761865,35.36383862,23.00000000,23.00000000
432.00000000,50.00000000,0.00000000,61.14739239,35.38108047,23.00000000,23.00000000
433.00000000,50.00000000,0.00000000,61.13624462,35.39814778,23.00000000,23.00000000
434.00000000,50.00000000,0.00000000,61.12422801,35.41503916,23.00000000,23.00000000
435.00000000,50.00000000,0.00000000,61.11139286,35.43175338,23.00000000,23.00000000
436.00000000,50.00000000,0.00000000,61.09778721,35.44828940,23.00000000,23.00000000
437.00000000,50.00000000,0.00000000,61.08345691,35.46464631,23.00000000,23.00000000
438.00000000,50.00000000,0.00000000,61.06844576,35.48082336,23.00000000,23.00000000
439.00000000,50.00000000,0.00000000,61.05279556,35.49681994,23.00000000,23.00000000
440.00000000,50.00000000,0.00000000,61.03654620,35.51263558,23.00000000,23.00000000
441.00000000,50.00000000,0.00000000,61.01973577,35.52826993,23.00000000,23.00000000
442.00000000,50.00000000,0.00000000,61.00240060,35.54372276,23.00000000,23.00000000
443.00000000,50.00000000,0.00000000,60.98457535,35.55899395,23.00000000,23.00000000
444.00000000,50.00000000,0.00000000,60.96629311,35.57408350,23.00000000,23.00000000
445.00000000,50.00000000,0.00000000,60.94758542,35.58899151,23.00000000,23.00000000
446.00000000,50.00000000,0.00000000,60.92848235,35.60371816,23.00000000,23.00000000
447.00000000,50.00000000,0.00000000,60.90901259,35.61826373,23.00000000,23.00000000
448.00000000,50.00000000,0.00000000,60.88920349,35.63262860,23.00000000,23.00000000
449.00000000,50.00000000,0.00000000,60.86908110,35.64681321,23.00000000,23.00000000
450.00000000,50.00000000,0.00000000,60.84867027,35.66081810,23.00000000,23.00000000
451.00000000,50.00000000,0.00000000,60.82799466,35.67464385,23.00000000,23.00000000
452.00000000,50.00000000,0.00000000,60.80707682,35.68829114,23.00000000,23.00000000
453.00000000,50.00000000,0.00000000,60.78593822,35.70176069,23.00000000,23.00000000
454.00000000,50.00000000,0.00000000,60.76459930,35.71505330,23.00000000,23.00000000
455.00000000,50.00000000,0.00000000,60.74307955,35.72816981,23.00000000,23.00000000
456.00000000,50.00000000,0.00000000,60.72139747,35.74111112,23.00000000,23.00000000
457.00000000,50.00000000,0.00000000,60.69957071,35.75387818,23.00000000,23.00000000
458.00000000,50.00000000,0.00000000,60.67761603,35.76647198,23.00000000,23.00000000
459.00000000,50.00000000,0.00000000,60.65554938,35.77889358,23.00000000,23.00000000
460.00000000,50.00000000,0.00000000,60.63338593,35.79114403,23.00000000,23.00000000
461.00000000,50.00000000,0.00000000,60.61114009,35.80322447,23.00000000,23.00000000
462.00000000,50.00000000,0.00000000,60.58882554,35.81513604,23.00000000,23.00000000
463.00000000,50.00000000,0.00000000,60.56645530,35.82687994,23.00000000,23.00000000
464.00000000,50.00000000,0.00000000,60.54404172,35.83845737,23.00000000,23.00000000
465.00000000,50.00000000,0.00000000,60.52159652,35.84986958,23.00000000,23.00000000
466.00000000,50.00000000,0.00000000,60.49913082,35.86111783,23.00000000,23.00000000
467.00000000,50.00000000,0.00000000,60.47665517,35.87220343,23.00000000,23.00000000
468.00000000,50.00000000,0.00000000,60.45417957,35.88312769,23.00000000,23.00000000
469.00000000,50.00000000,0.00000000,60.43171349,35.89389194,23.00000000,23.00000000
470.00000000,50.00000000,0.00000000,60.40926591,35.90449753,23.00000000,23.00000000
471.00000000,50.00000000,0.00000000,60.38684532,35.91494584,23.00000000,23.00000000
472.00000000,50.00000000,0.00000000,60.36445976,35.92523825,23.00000000,23.00000000
473.00000000,50.00000000,0.00000000,60.34211684,35.93537615,23.00000000,23.00000000
474.00000000,50.00000000,0.00000000,60.31982372,35.94536097,23.00000000,23.00000000
475.00000000,50.00000000,0.00000000,60.29758721,35.95519411,23.00000000,23.00000000
476.00000000,50.00000000,0.00000000,60.27541370,35.96487700,23.00000000,23.00000000
477.00000000,50.00000000,0.00000000,60.25330922,35.97441109,23.00000000,23.00000000
478.00000000,50.00000000,0.00000000,60.23127947,35.98379782,23.00000000,23.00000000
479.00000000,50.00000000,0.00000000,60.20932982,35.99303864,23.00000000,23.00000000
480.00000000,50.00000000,0.00000000,60.18746529,36.00213499,23.00000000,23.00000000
481.00000000,50.00000000,0.00000000,60.16569063,36.01108835,23.00000000,23.00000000
482.00000000,50.00000000,0.00000000,60.14401030,36.01990017,23.00000000,23.00000000
483.00000000,50.00000000,0.00000000,60.12242846,36.02857191,23.00000000,23.00000000
484.00000000,50.00000000,0.00000000,60.10094902,36.03710504,23.00000000,23.00000000
485.00000000,50.00000000,0.00000000,60.07957566,36.04550101,23.00000000,23.00000000
486.00000000,50.00000000,0.00000000,60.05831178,36.05376130,23.00000000,23.00000000
487.00000000,50.00000000,0.00000000,60.03716058,36.06188735,23.00000000,23.00000000
488.00000000,50.00000000,0.00000000,60.01612504,36.06988064,23.00000000,23.00000000
489.00000000,50.00000000,0.00000000,59.99520792,36.07774261,23.00000000,23.00000000
490.00000000,50.00000000,0.00000000,59.97441179,36.08547472,23.00000000,23.00000000
491.00000000,50.00000000,0.00000000,59.95373902,36.09307841,23.00000000,23.00000000
492.00000000,50.00000000,0.00000000,59.93319183,36.10055513,23.00000000,23.00000000
493.00000000,50.00000000,0.00000000,59.91277224,36.10790632,23.00000000,23.00000000
494.00000000,50.00000000,0.00000000,59.89248209,36.11513340,23.00000000,23.00000000
495.00000000,50.00000000,0.00000000,59.87232310,36.12223779,23.00000000,23.00000000
496.00000000,50.00000000,0.00000000,59.85229684,36.12922091,23.00000000,23.00000000
497.00000000,50.00000000,0.00000000,59.83240471,36.13608418,23.00000000,23.00000000
498.00000000,50.00000000,0.00000000,59.81264801,36.14282899,23.00000000,23.00000000
499.00000000,50.00000000,0.00000000,59.79302790,36.14945675,23.00000000,23.00000000
500.00000000,50.00000000,0.00000000,59.77354542,36.15596885,23.00000000,23.00000000
501.00000000,50.00000000,0.00000000,59.75420149,36.16236666,23.00000000,23.00000000
502.00000000,50.00000000,0.00000000,59.73499691,36.16865157,23.00000000,23.00000000
503.00000000,50.00000000,0.00000000,59.71593240,36.17482493,23.00000000,23.00000000
504.00000000,50.00000000,0.00000000,59.69700856,36.18088810,23.00000000,23.00000000
505.00000000,50.00000000,0.00000000,59.67822591,36.18684242,23.00000000,23.00000000
506.00000000,50.00000000,0.00000000,59.65958486,36.19268924,23.00000000,23.00000000
507.00000000,50.00000000,0.00000000,59.64108576,36.19842988,23.00000000,23.00000000
508.00000000,50.00000000,0.00000000,59.62272886,36.20406565,23.00000000,23.00000000
509.00000000,50.00000000,0.00000000,59.60451434,36.20959786,23.00000000,23.00000000
510.00000000,50.00000000,0.00000000,59.58644230,36.21502780,23.00000000,23.00000000
511.00000000,50.00000000,0.00000000,59.56851279,36.22035677,23.00000000,23.00000000
512.00000000,50.00000000,0.00000000,59.55072577,36.22558604,23.00000000,23.00000000
513.00000000,50.00000000,0.00000000,59.53308115,36.23071687,23.00000000,23.00000000
514.00000000,50.00000000,0.00000000,59.51557880,36.23575052,23.00000000,23.00000000
515.00000000,50.00000000,0.00000000,59.49821849,36.24068823,23.00000000,23.00000000
516.00000000,50.00000000,0.00000000,59.48099998,36.24553123,23.00000000,23.00000000
517.00000000,50.00000000,0.00000000,59.46392297,36.25028075,23.00000000,23.00000000
518.00000000,50.00000000,0.00000000,59.44698708,36.25493799,23.00000000,23.00000000
519.00000000,50.00000000,0.00000000,59.43019194,36.25950415,23.00000000,23.00000000
520.00000000,50.00000000,0.00000000,59.41353710,36.26398042,23.00000000,23.00000000
521.00000000,50.00000000,0.00000000,59.39702208,36.26836798,23.00000000,23.00000000
522.00000000,50.00000000,0.00000000,59.38064637,36.27266800,23.00000000,23.00000000
523.00000000,50.00000000,0.00000000,59.36440941,36.27688162,23.00000000,23.00000000
524.00000000,50.00000000,0.00000000,59.34831063,36.28100999,23.00000000,23.00000000
525.00000000,50.00000000,0.00000000,59.33234942,36.28505425,23.00000000,23.00000000
526.00000000,50.00000000,0.00000000,59.31652512,36.28901551,23.00000000,23.00000000
527.00000000,50.00000000,0.00000000,59.30083708,36.29289488,23.00000000,23.00000000
528.00000000,50.00000000,0.00000000,59.28528459,36.29669347,23.00000000,23.00000000
529.00000000,50.00000000,0.00000000,59.26986694,36.30041235,23.00000000,23.00000000
530.00000000,50.00000000,0.00000000,59.25458340,36.30405261,23.00000000,23.00000000
531.00000000,50.00000000,0.00000000,59.23943319,36.30761531,23.00000000,23.00000000
532.00000000,50.00000000,0.00000000,59.22441555,36.31110150,23.00000000,23.00000000
533.00000000,50.00000000,0.00000000,59.20952967,36.31451222,23.00000000,23.00000000
534.00000000,50.00000000,0.00000000,59.19477474,36.31784851,23.00000000,23.00000000
535.00000000,50.00000000,0.00000000,59.18014993,36.32111139,23.00000000,23.00000000
536.00000000,50.00000000,0.00000000,59.16565441,36.32430186,23.00000000,23.00000000
537.00000000,50.00000000,0.00000000,59.15128731,36.32742093,23.00000000,23.00000000
538.00000000,50.00000000,0.00000000,59.13704777,36.33046958,23.00000000,23.00000000
539.00000000,50.00000000,0.00000000,59.12293491,36.33344879,23.00000000,23.00000000
540.00000000,50.00000000,0.00000000,59.10894784,36.33635952,23.00000000,23.00000000
541.00000000,50.00000000,0.00000000,59.09508568,36.33920273,23.00000000,23.00000000
542.00000000,50.00000000,0.00000000,59.08134751,36.34197937,23.00000000,23.00000000
543.00000000,50.00000000,0.00000000,59.06773242,36.34469036,23.00000000,23.00000000
544.00000000,50.00000000,0.00000000,59.05423949,36.34733663,23.00000000,23.00000000
545.00000000,50.00000000,0.00000000,59.04086781,36.34991910,23.00000000,23.00000000
546.00000000,50.00000000,0.00000000,59.02761644,36.35243867,23.00000000,23.00000000
547.00000000,50.00000000,0.00000000,59.01448446,36.35489622,23.00000000,23.00000000
548.00000000,50.00000000,0.00000000,59.00147092,36.35729264,23.00000000,23.00000000
549.00000000,50.00000000,0.00000000,58.98857490,36.35962881,23.00000000,23.00000000
550.00000000,50.00000000,0.00000000,58.97579544,36.36190558,23.00000000,23.00000000
551.00000000,50.00000000,0.00000000,58.96313161,36.36412381,23.00000000,23.00000000
552.00000000,50.00000000,0.00000000,58.95058246,36.36628433,23.00000000,23.00000000
553.00000000,50.00000000,0.00000000,58.93814705,36.36838798,23.00000000,23.00000000
554.00000000,50.00000000,0.00000000,58.92582444,36.37043559,23.00000000,23.00000000
555.00000000,50.00000000,0.00000000,58.91361367,36.37242795,23.00000000,23.00000000
556.00000000,50.00000000,0.00000000,58.90151382,36.37436588,23.00000000,23.00000000
557.00000000,50.00000000,0.00000000,58.88952393,36.37625017,23.00000000,23.00000000
558.00000000,50.00000000,0.00000000,58.87764307,36.37808160,23.00000000,23.00000000
559.00000000,50.00000000,0.00000000,58.86587030,36.37986095,23.00000000,23.00000000
560.00000000,50.00000000,0.00000000,58.85420467,36.38158897,23.00000000,23.00000000
561.00000000,50.00000000,0.00000000,58.84264525,36.38326644,23.00000000,23.00000000
562.00000000,50.00000000,0.00000000,58.83119112,36.38489409,23.00000000,23.00000000
563.00000000,50.00000000,0.00000000,58.81984134,36.38647266,23.00000000,23.00000000
564.00000000,50.00000000,0.00000000,58.80859499,36.38800288,23.00000000,23.00000000
565.00000000,50.00000000,0.00000000,58.79745115,36.38948547,23.00000000,23.00000000
566.00000000,50.00000000,0.00000000,58.78640889,36.39092114,23.00000000,23.00000000
567.00000000,50.00000000,0.00000000,58.77546730,36.39231059,23.00000000,23.00000000
568.00000000,50.00000000,0.00000000,58.76462548,36.39365453,23.00000000,23.00000000
569.00000000,50.00000000,0.00000000,58.75388251,36.39495362,23.00000000,23.00000000
570.00000000,50.00000000,0.00000000,58.74323750,36.39620855,23.00000000,23.00000000
571.00000000,50.00000000,0.00000000,58.73268956,36.39741999,23.00000000,23.00000000
572.00000000,50.00000000,0.00000000,58.72223778,36.39858860,23.00000000,23.00000000
573.00000000,50.00000000,0.00000000,58.71188128,36.39971503,23.00000000,23.00000000
574.00000000,50.00000000,0.00000000,58.70161919,36.40079992,23.00000000,23.00000000
575.00000000,50.00000000,0.00000000,58.69145062,36.40184390,23.00000000,23.00000000
576.00000000,50.00000000,0.00000000,58.68137472,36.40284761,23.00000000,23.00000000
577.00000000,50.00000000,0.00000000,58.67139060,36.40381167,23.00000000,23.00000000
578.00000000,50.00000000,0.00000000,58.66149742,36.40473669,23.00000000,23.00000000
579.00000000,50.00000000,0.00000000,58.65169432,36.40562327,23.00000000,23.00000000
580.00000000,50.00000000,0.00000000,58.64198045,36.40647200,23.00000000,23.00000000
581.00000000,50.00000000,0.00000000,58.63235497,36.40728348,23.00000000,23.00000000
582.00000000,50.00000000,0.00000000,58.62281706,36.40805830,23.00000000,23.00000000
583.00000000,50.00000000,0.00000000,58.61336587,36.40879701,23.00000000,23.00000000
584.00000000,50.00000000,0.00000000,58.60400059,36.40950020,23.00000000,23.00000000
585.00000000,50.00000000,0.00000000,58.59472040,36.41016842,23.00000000,23.00000000
586.00000000,50.00000000,0.00000000,58.58552449,36.41080221,23.00000000,23.00000000
587.00000000,50.00000000,0.00000000,58.57641205,36.41140214,23.00000000,23.00000000
588.00000000,50.00000000,0.00000000,58.56738229,36.41196873,23.00000000,23.00000000
589.00000000,50.00000000,0.00000000,58.55843442,36.41250253,23.00000000,23.00000000
590.00000000,50.00000000,0.00000000,58.54956764,36.41300404,23.00000000,23.00000000
591.00000000,50.00000000,0.00000000,58.54078119,36.41347379,23.00000000,23.00000000
592.00000000,50.00000000,0.00000000,58.53207429,36.41391230,23.00000000,23.00000000
593.00000000,50.00000000,0.00000000,58.52344618,36.41432006,23.00000000,23.00000000
594.00000000,50.00000000,0.00000000,58.51489609,36.41469758,23.00000000,23.00000000
595.00000000,50.00000000,0.00000000,58.50642328,36.41504535,23.00000000,23.00000000
596.00000000,50.00000000,0.00000000,58.49802699,36.41536384,23.00000000,23.00000000
597.00000000,50.00000000,0.00000000,58.48970649,36.41565355,23.00000000,23.00000000
598.00000000,50.00000000,0.00000000,58.48146104,36.41591494,23.00000000,23.00000000
599.00000000,50.00000000,0.00000000,58.47328991,36.41614848,23.00000000,23.00000000
